-1.3670,38.0106,Africa/Nairobi
-1.3903,-48.8711,America/Belem
-1.3953,36.7640,Africa/Nairobi
-1.3959,120.7524,Asia/Makassar
-1.3964,36.9403,Africa/Nairobi
-1.4000,31.7333,Africa/Dar_es_Salaam
-1.4050,-51.6400,America/Belem
-1.4275,36.6865,Africa/Nairobi
-1.4416,132.0143,Asia/Jayapura
-1.4428,-79.4627,America/Guayaquil
-1.4532,-45.7283,America/Fortaleza
-1.4558,-48.5044,America/Belem
-1.4563,36.9783,Africa/Nairobi
-1.4677,34.5228,Africa/Dar_es_Salaam
-1.4761,36.9614,Africa/Nairobi
-1.4826,40.0334,Africa/Nairobi
-1.4902,102.1149,Asia/Jakarta
-1.4916,-78.0034,America/Guayaquil
-1.4998,29.6350,Africa/Kigali
-1.5000,33.8000,Africa/Dar_es_Salaam
-1.5058,-48.6258,America/Belem
-1.5083,134.1708,Asia/Jayapura
-1.5150,-48.0447,America/Belem
-1.5223,37.2652,Africa/Nairobi
-1.5233,-52.5817,America/Santarem
-1.5236,-46.8975,America/Belem
-1.5282,-45.0786,America/Fortaleza
-1.5283,-49.2167,America/Belem
-1.5394,29.5558,Africa/Kigali
-1.5519,-47.1144,America/Belem
-1.5564,-79.7525,America/Guayaquil
-1.5584,29.5434,Africa/Kigali
-1.5665,13.1987,Africa/Libreville
-1.5739,29.0434,Africa/Lubumbashi
-1.5763,30.0675,Africa/Kigali
-1.5911,-78.9990,America/Guayaquil
-1.5912,127.4071,Asia/Jayapura
-1.6000,103.6167,Asia/Jakarta
-1.6101,29.4450,Africa/Kigali
-1.6111,29.4969,Africa/Kigali
-1.6186,31.6200,Africa/Dar_es_Salaam
-1.6267,-47.4833,America/Belem
-1.6333,13.5836,Africa/Libreville
-1.6377,41.5866,Africa/Mogadishu
-1.6558,37.3745,Africa/Nairobi
-1.6633,-45.3717,America/Fortaleza
-1.6651,-78.6589,America/Guayaquil
-1.6741,29.2284,Africa/Lubumbashi
-1.6742,-47.7711,America/Belem
-1.6822,-50.4803,America/Belem
-1.6941,40.1701,Africa/Nairobi
-1.7028,29.2564,Africa/Kigali
-1.7146,-49.5315,America/Belem
-1.7181,-48.8825,America/Belem
-1.7275,-45.1422,America/Fortaleza
-1.7464,-47.0594,America/Belem
-1.7483,-52.2383,America/Santarem
-1.7597,-46.5450,America/Belem
-1.7656,-55.8661,America/Santarem
-1.7667,33.9667,Africa/Dar_es_Salaam
-1.7711,-47.4381,America/Belem
-1.7808,37.6288,Africa/Nairobi
-1.7901,-79.2876,America/Guayaquil
-1.7983,31.5511,Africa/Dar_es_Salaam
-1.8000,-53.4800,America/Santarem
-1.8039,37.6240,Africa/Nairobi
-1.8044,-50.7122,America/Belem
-1.8049,-79.5249,America/Guayaquil
-1.8136,-49.7953,America/Belem
-1.8162,-80.2343,America/Guayaquil
-1.8283,-44.8683,America/Fortaleza
-1.8500,34.7000,Africa/Dar_es_Salaam
-1.8524,36.7768,Africa/Nairobi
-1.8530,-65.5743,America/Manaus
-1.8544,106.1222,Asia/Jakarta
-1.8544,29.9624,Africa/Kigali
-1.8603,-79.9768,America/Guayaquil
-1.8628,29.6254,Africa/Kigali
-1.8685,11.0559,Africa/Libreville
-1.8764,15.8644,Africa/Brazzaville
-1.8839,-48.7689,America/Belem
-1.8953,-49.3806,America/Belem
-1.8997,-50.2082,America/Belem
-1.9000,34.0167,Africa/Dar_es_Salaam
-1.9175,-55.5181,America/Santarem
-1.9275,18.2881,Africa/Kinshasa
-1.9333,-79.9667,America/Guayaquil
-1.9342,-47.0525,America/Belem
-1.9356,-50.8211,America/Belem
-1.9417,-54.7383,America/Santarem
-1.9487,30.4347,Africa/Kigali
-1.9495,30.1697,Africa/Kigali
-1.9500,30.0588,Africa/Kigali
-1.9509,30.5205,Africa/Kigali
-1.9607,-79.7257,America/Guayaquil
-1.9608,-48.1967,America/Belem
-1.9657,29.9846,Africa/Kigali
-1.9750,-48.9597,America/Belem
-1.9833,32.9167,Africa/Dar_es_Salaam
-10.0005,-42.4798,America/Bahia
-10.0006,14.8952,Africa/Luanda
-10.0117,-51.1164,America/Cuiaba
-10.0667,38.9333,Africa/Dar_es_Salaam
-10.0681,-78.1522,America/Lima
-10.0753,17.5506,Africa/Luanda
-10.0760,-38.3473,America/Bahia
-10.1253,-36.6619,America/Maceio
-10.1256,-36.1756,America/Maceio
-10.1497,-67.7374,America/Rio_Branco
-10.1606,32.6335,Africa/Lusaka
-10.1675,-48.3277,America/Araguaina
-10.1693,-54.9344,America/Cuiaba
-10.1708,123.6069,Asia/Makassar
-10.1761,-48.8667,America/Araguaina
-10.1765,-59.4491,America/Cuiaba
-10.1858,-36.8400,America/Maceio
-10.1916,15.4341,Africa/Luanda
-10.2111,-36.8403,America/Maceio
-10.2117,-63.8286,America/Porto_Velho
-10.2129,31.1808,Africa/Lusaka
-10.2183,-37.4203,America/Maceio
-10.2231,-54.9797,America/Cuiaba
-10.2411,-76.6456,America/Lima
-10.2621,29.9271,Africa/Lusaka
-10.2639,-40.1958,America/Bahia
-10.2667,40.1833,Africa/Dar_es_Salaam
-10.2814,-37.0186,America/Maceio
-10.2842,-37.9264,America/Bahia
-10.2903,-36.5864,America/Maceio
-10.2944,-63.3253,America/Porto_Velho
-10.3200,-36.5794,America/Maceio
-10.3333,39.2833,Africa/Dar_es_Salaam
-10.3353,-67.1856,America/Rio_Branco
-10.3447,-39.8356,America/Bahia
-10.3608,-37.7011,America/Maceio
-10.3725,38.7625,Africa/Dar_es_Salaam
-10.3781,24.5452,Africa/Lubumbashi
-10.3833,39.1500,Africa/Dar_es_Salaam
-10.4019,-65.3267,America/Porto_Velho
-10.4056,-36.4344,America/Maceio
-10.4070,-76.4617,America/Lima
-10.4217,105.6791,Indian/Christmas
-10.4378,-39.3328,America/Bahia
-10.4389,-62.4664,America/Porto_Velho
-10.4433,-45.1622,America/Fortaleza
-10.4614,-40.1894,America/Bahia
-10.4917,-37.1933,America/Maceio
-10.5033,-37.0528,America/Maceio
-10.5075,-39.0158,America/Bahia
-10.5075,-40.3214,America/Bahia
-10.5143,16.0199,Africa/Luanda
-10.5333,-38.1000,America/Bahia
-10.5394,-37.4167,America/Maceio
-10.5414,32.0816,Africa/Lusaka
-10.5667,38.8000,Africa/Dar_es_Salaam
-10.5833,35.4000,Africa/Dar_es_Salaam
-10.5933,-36.9403,America/Maceio
-10.6000,-38.2167,America/Bahia
-10.6000,-38.3833,America/Bahia
-10.6177,26.3211,Africa/Lubumbashi
-10.6439,-51.5689,America/Cuiaba
-10.6481,-36.9889,America/Maceio
-10.6517,-68.5044,America/Rio_Branco
-10.6658,-76.2531,America/Lima
-10.6659,-76.2553,America/Lima
-10.6667,-77.8333,America/Lima
-10.6672,-39.4992,America/Bahia
-10.6833,35.6500,Africa/Dar_es_Salaam
-10.6833,39.8333,Africa/Dar_es_Salaam
-10.6850,-37.4253,America/Maceio
-10.6875,-37.8617,America/Bahia
-10.6917,-39.8536,America/Bahia
-10.7073,22.2247,Africa/Luanda
-10.7078,-43.6306,America/Bahia
-10.7081,-48.4172,America/Araguaina
-10.7083,-38.1833,America/Bahia
-10.7148,25.4667,Africa/Lubumbashi
-10.7167,38.8000,Africa/Dar_es_Salaam
-10.7167,39.7333,Africa/Dar_es_Salaam
-10.7307,-73.7587,America/Lima
-10.7325,13.7684,Africa/Luanda
-10.7328,-41.3264,America/Bahia
-10.7333,-37.4933,America/Maceio
-10.7337,14.9800,Africa/Luanda
-10.7375,-37.0817,America/Maceio
-10.7383,-37.8111,America/Maceio
-10.7391,17.7177,Africa/Luanda
-10.7417,-40.3608,America/Bahia
-10.7428,-40.1319,America/Bahia
-10.7481,-62.2158,America/Porto_Velho
-10.7500,-77.7667,America/Lima
-10.7500,34.9000,Africa/Dar_es_Salaam
-10.7500,39.6333,Africa/Dar_es_Salaam
-10.7525,-39.2092,America/Bahia
-10.7578,-37.3153,America/Maceio
-10.7836,-65.3355,America/Porto_Velho
-10.8000,35.0500,Africa/Dar_es_Salaam
-10.8064,-37.1700,America/Maceio
-10.8178,-55.4508,America/Cuiaba
-10.8229,-42.7281,America/Bahia
-10.8258,-65.3581,America/La_Paz
-10.8344,-38.5358,America/Bahia
-10.8515,14.3799,Africa/Luanda
-10.8550,-37.1261,America/Maceio
-10.8735,26.5975,Africa/Lubumbashi
-10.8853,-61.9517,America/Porto_Velho
-10.8948,17.7640,Africa/Luanda
-10.9000,38.5000,Africa/Dar_es_Salaam
-10.9000,39.3333,Africa/Dar_es_Salaam
-10.9089,-37.0386,America/Maceio
-10.9111,-37.0717,America/Maceio
-10.9172,-37.6500,America/Maceio
-10.9191,-74.8850,America/Lima
-10.9333,35.0167,Africa/Dar_es_Salaam
-10.9333,39.3000,Africa/Dar_es_Salaam
-10.9500,39.2833,Africa/Dar_es_Salaam
-10.9544,-40.5758,America/Bahia
-10.9582,-38.7908,America/Bahia
-10.9667,22.9000,Africa/Lubumbashi
-10.9714,-41.0796,America/Bahia
-10.9783,-39.6264,America/Bahia
-10.9830,26.7384,Africa/Lubumbashi
-10.9981,-37.3106,America/Maceio
-11.0086,-44.5194,America/Bahia
-11.0103,-66.0526,America/La_Paz
-11.0147,-37.2064,America/Maceio
-11.0161,-68.7481,America/Rio_Branco
-11.0186,33.8575,Africa/Blantyre
-11.0267,-68.7692,America/La_Paz
-11.0289,-68.7414,America/Rio_Branco
-11.0319,-37.4750,America/Maceio
-11.0440,-41.9710,America/Bahia
-11.0483,-45.1931,America/Bahia
-11.0667,37.3500,Africa/Dar_es_Salaam
-11.0689,-37.7250,America/Maceio
-11.0700,-77.5994,America/Lima
-11.0894,-43.1417,America/Bahia
-11.0964,-77.6139,America/Lima
-11.0997,-38.5136,America/Bahia
-11.1086,14.3362,Africa/Luanda
-11.1172,-77.6058,America/Lima
-11.1333,14.4667,Africa/Luanda
-11.1356,-42.1128,America/Bahia
-11.1469,-37.6206,America/Maceio
-11.1590,-75.9930,America/Lima
-11.1753,-61.9014,America/Porto_Velho
-11.1814,-40.5137,America/Bahia
-11.1839,-37.9983,America/Maceio
-11.1998,28.8943,Africa/Lusaka
-11.2060,13.8437,Africa/Luanda
-11.2287,-41.8765,America/Bahia
-11.2333,-38.4833,America/Bahia
-11.2522,-74.6386,America/Lima
-11.2550,-57.5197,America/Cuiaba
-11.2558,-39.3747,America/Bahia
-11.2683,-37.4383,America/Maceio
-11.2739,-37.7900,America/Maceio
-11.2951,-41.9860,America/Bahia
-11.3000,35.0333,Africa/Dar_es_Salaam
-11.3042,-41.8558,America/Bahia
-11.3167,-38.2333,America/Bahia
-11.3167,40.3500,Africa/Maputo
-11.3333,-38.9667,America/Bahia
-11.3448,-41.6632,America/Bahia
-11.3517,40.3516,Africa/Maputo
-11.3649,29.5565,Africa/Lusaka
-11.3667,-38.3333,America/Bahia
-11.3811,-40.0128,America/Bahia
-11.3833,-37.6578,America/Maceio
-11.3833,-41.8319,America/Bahia
-11.3922,15.0920,Africa/Luanda
-11.4122,-39.4619,America/Bahia
-11.4124,14.3066,Africa/Luanda
-11.4190,-75.6899,America/Lima
-11.4205,-58.7549,America/Cuiaba
-11.4217,15.1235,Africa/Luanda
-11.4285,-74.4883,America/Lima
-11.4289,-40.5950,America/Bahia
-11.4386,-61.4472,America/Porto_Velho
-11.4553,-41.4361,America/Bahia
-11.4656,34.0207,Africa/Blantyre
-11.4751,16.9650,Africa/Luanda
-11.4756,-37.7553,America/Maceio
-11.4835,-38.9968,America/Bahia
-11.4847,-37.9328,America/Bahia
-11.4868,16.6966,Africa/Luanda
-11.4950,-77.2078,America/Lima
-11.5106,-38.1500,America/Bahia
-11.5189,-75.8993,America/Lima
-11.5192,-37.5117,America/Maceio
-11.5247,-61.0128,America/Porto_Velho
-11.5283,-39.0764,America/Bahia
-11.5472,-41.9775,America/Bahia
-11.5485,-41.1580,America/Bahia
-11.5639,-39.2828,America/Bahia
-11.5714,-77.2672,America/Lima
-11.6039,-38.5831,America/Bahia
-11.6066,34.2907,Africa/Blantyre
-11.6167,-38.8000,America/Bahia
-11.6278,-46.8206,America/Araguaina
-11.6408,-42.0111,America/Bahia
-11.6603,-38.0814,America/Bahia
-11.6609,27.4794,Africa/Lubumbashi
-11.6622,-38.0172,America/Bahia
-11.6628,39.5506,Africa/Maputo
-11.6642,-39.0075,America/Bahia
-11.6725,-61.1936,America/Porto_Velho
-11.6847,-41.7689,America/Bahia
-11.6936,-41.4683,America/Bahia
-11.6936,-62.7114,America/Porto_Velho
-11.7022,43.2551,Indian/Comoro
-11.7114,-40.1489,America/Bahia
-11.7292,-49.0686,America/Araguaina
-11.7303,-40.5553,America/Bahia
-11.7358,24.4293,Africa/Lusaka
-11.7461,-44.9100,America/Bahia
-11.7610,27.2513,Africa/Lubumbashi
-11.7758,-75.4966,America/Lima
-11.7833,19.9167,Africa/Luanda
-11.7844,-38.3531,America/Bahia
-11.7961,-37.9450,America/Bahia
-11.7967,-49.5289,America/Araguaina
-11.8036,-61.8033,America/Porto_Velho
-11.8069,-39.3856,America/Bahia
-11.8136,-37.6106,America/Bahia
-11.8327,16.2361,Africa/Luanda
-11.8343,31.4529,Africa/Lusaka
-11.8472,-40.7914,America/Bahia
-11.8589,-40.4725,America/Bahia
-11.8642,-55.5025,America/Cuiaba
-11.8991,22.9022,Africa/Luanda
-11.9000,33.6000,Africa/Blantyre
-11.9419,-38.0844,America/Bahia
-11.9431,-76.7094,America/Lima
-11.9500,14.4667,Africa/Luanda
-11.9583,-38.9750,America/Bahia
-11.9597,-40.1681,America/Bahia
-11.9681,-61.9542,America/Porto_Velho
-11.9694,-41.2658,America/Bahia
-12.0167,17.4833,Africa/Luanda
-12.0432,-77.0282,America/Lima
-12.0500,-38.7667,America/Bahia
-12.0505,-76.9733,America/Lima
-12.0516,-77.1345,America/Lima
-12.0522,-63.5675,America/Porto_Velho
-12.0535,-77.0980,America/Lima
-12.0561,-77.0529,America/Lima
-12.0687,-75.2103,America/Lima
-12.0698,-77.0450,America/Lima
-12.0817,-41.0944,America/Bahia
-12.0863,-75.2083,America/Lima
-12.0886,-41.6378,America/Bahia
-12.0891,-76.9988,America/Lima
-12.0909,-45.7850,America/Bahia
-12.0951,26.4273,Africa/Lusaka
-12.0966,-77.0426,America/Lima
-12.1093,25.4961,Africa/Lusaka
-12.1133,-77.0327,America/Lima
-12.1201,-58.0027,America/Cuiaba
-12.1356,-38.4192,America/Bahia
-12.1359,-77.0074,America/Lima
-12.1430,-77.0186,America/Lima
-12.1500,17.2833,Africa/Luanda
-12.1500,18.0833,Africa/Luanda
-12.1528,-44.9900,America/Bahia
-12.1568,96.8225,Indian/Cocos
-12.1583,-39.7372,America/Bahia
-12.1603,-39.3317,America/Bahia
-12.1667,44.3994,Indian/Comoro
-12.1688,26.3894,Africa/Lusaka
-12.1853,-43.2206,America/Bahia
-12.2131,-76.9052,America/Lima
-12.2333,-38.7500,America/Bahia
-12.2333,15.5500,Africa/Luanda
-12.2371,15.3170,Africa/Luanda
-12.2467,40.1208,Africa/Maputo
-12.2486,-41.6194,America/Bahia
-12.2667,-38.9667,America/Bahia
-12.2839,-40.4939,America/Bahia
-12.2876,43.7434,Indian/Comoro
-12.2929,33.1782,Africa/Lusaka
-12.3126,14.1265,Africa/Luanda
-12.3148,25.8486,Africa/Lusaka
-12.3167,-38.7667,America/Bahia
-12.3169,-42.8961,America/Bahia
-12.3173,49.2919,Indian/Antananarivo
-12.3531,-38.3789,America/Bahia
-12.3543,14.7723,Africa/Luanda
-12.3633,-44.9733,America/Bahia
-12.3644,13.5360,Africa/Luanda
-12.3648,27.8229,Africa/Lusaka
-12.3833,16.9333,Africa/Luanda
-12.3990,-38.7552,America/Bahia
-12.4083,-39.5009,America/Bahia
-12.4171,-41.7705,America/Bahia
-12.4276,28.3468,Africa/Lubumbashi
-12.4300,13.5468,Africa/Luanda
-12.4303,-39.2514,America/Bahia
-12.4306,-38.3278,America/Bahia
-12.4339,-38.9506,America/Bahia
-12.4611,130.8418,Australia/Darwin
-12.4702,14.1369,Africa/Luanda
-12.4860,130.9833,Australia/Darwin
-12.5058,-38.9986,America/Bahia
-12.5125,-38.4953,America/Bahia
-12.5275,-40.3069,America/Bahia
-12.5290,27.8838,Africa/Lusaka
-12.5303,-38.2992,America/Bahia
-12.5356,-39.1908,America/Bahia
-12.5453,-55.7114,America/Cuiaba
-12.5467,-38.7119,America/Bahia
-12.5498,28.2407,Africa/Lusaka
-12.5571,16.3380,Africa/Luanda
-12.5660,16.2259,Africa/Luanda
-12.5767,13.4027,Africa/Luanda
-12.5895,-69.1995,America/Lima
-12.5900,13.3912,Africa/Luanda
-12.5969,-52.1997,America/Cuiaba
-12.6004,-39.0418,America/Bahia
-12.6014,-38.9658,America/Bahia
-12.6042,13.1967,Africa/Luanda
-12.6125,-38.2969,America/Bahia
-12.6264,-38.9900,America/Bahia
-12.6275,-38.6800,America/Bahia
-12.6325,28.0537,Africa/Lusaka
-12.6333,-41.0333,America/Bahia
-12.6522,-42.2178,America/Bahia
-12.6581,-76.6308,America/Lima
-12.6623,-40.6065,America/Bahia
-12.6678,-38.5506,America/Bahia
-12.6700,-39.1019,America/Bahia
-12.6719,-69.3555,America/Lima
-12.6789,15.5056,Africa/Luanda
-12.6906,-43.1842,America/Bahia
-12.6975,-38.3242,America/Bahia
-12.7275,-39.1819,America/Bahia
-12.7336,45.2042,Indian/Mayotte
-12.7371,-56.5136,America/Cuiaba
-12.7406,-60.1458,America/Porto_Velho
-12.7408,-38.6208,America/Bahia
-12.7607,-43.9500,America/Bahia
-12.7656,-39.4283,America/Bahia
-12.7672,-40.2117,America/Bahia
-12.7712,45.2242,Indian/Mayotte
-12.7761,15.7392,Africa/Luanda
-12.7770,45.2823,Indian/Mayotte
-12.7778,-38.9194,America/Bahia
-12.7794,-39.1700,America/Bahia
-12.7823,45.2288,Indian/Mayotte
-12.7834,45.2569,Indian/Mayotte
-12.7844,-38.4039,America/Bahia
-12.7864,45.2173,Indian/Mayotte
-12.7869,-74.9730,America/Lima
-12.8024,28.2132,Africa/Lusaka
-12.8231,-42.7306,America/Bahia
-12.8333,-39.1000,America/Bahia
-12.8415,28.0948,Africa/Lusaka
-12.8472,-39.0894,America/Bahia
-12.8525,15.5606,Africa/Luanda
-12.8633,-72.6931,America/Lima
-12.8667,-72.7167,America/Lima
-12.8883,-38.6786,America/Bahia
-12.8944,-38.3272,America/Bahia
-12.9079,15.2485,Africa/Luanda
-12.9167,-39.2500,America/Bahia
-12.9274,34.2961,Africa/Blantyre
-12.9333,-74.2500,America/Lima
-12.9369,28.6721,Africa/Lusaka
-12.9517,13.1025,Africa/Luanda
-12.9587,28.6366,Africa/Lusaka
-12.9603,-38.6086,America/Bahia
-12.9612,15.0596,Africa/Luanda
-12.9689,-39.2614,America/Bahia
-12.9740,40.5177,Africa/Maputo
-12.9756,-38.4910,America/Bahia
-12.9833,-44.0511,America/Bahia
-12.9864,-40.9725,America/Bahia
-13.0159,14.6350,Africa/Luanda
-13.0194,-42.6986,America/Bahia
-13.0303,-39.6047,America/Bahia
-13.0333,33.4833,Africa/Blantyre
-13.0350,-39.0144,America/Bahia
-13.0367,-46.7717,America/Sao_Paulo
-13.0387,14.2455,Africa/Luanda
-13.0593,-76.3527,America/Lima
-13.0667,22.6833,Africa/Lusaka
-13.0713,-55.9148,America/Cuiaba
-13.0754,-76.3172,America/Lima
-13.0756,-76.3853,America/Lima
-13.0827,-62.2773,America/Porto_Velho
-13.0833,48.8500,Indian/Antananarivo
-13.1133,-38.8956,America/Bahia
-13.1167,-60.5417,America/Porto_Velho
-13.1256,38.9997,Africa/Maputo
-13.1367,28.4166,Africa/Lusaka
-13.1370,25.0065,Africa/Lusaka
-13.1519,-41.7728,America/Bahia
-13.1638,-74.2234,America/Lima
